time,max
2006/5/11,1583.76
2006/5/10,1554.03
2006/5/9,1532.75
2006/5/8,1497.2
2006/4/28,1444.71
2006/4/27,1424.47
2006/4/26,1426.63
2006/4/25,1409.27
2006/4/24,1429.06
2006/4/21,1419.89
2006/4/20,1404.19
2006/4/19,1399.55
2006/4/18,1391.38
2006/4/17,1383.65
2006/4/14,1360.09
2006/4/13,1364.32
2006/4/12,1364.69
2006/4/11,1366.52
2006/4/10,1359.41
2006/4/7,1345.29
2006/4/6,1348.52
2006/4/5,1341.5
2006/4/4,1330.11
2006/4/3,1319.49
2006/3/31,1298.75
2006/3/30,1308.5
2006/3/29,1313.13
2006/3/28,1302.65
2006/3/27,1296.59
2006/3/24,1308.06
2006/3/23,1302.79
2006/3/22,1296.91
2006/3/21,1297.61
2006/3/20,1288.97
2006/3/17,1276.63
2006/3/16,1277.19
2006/3/15,1275.52
2006/3/14,1262.75
2006/3/13,1260.07
2006/3/10,1253.91
2006/3/9,1253.76
2006/3/8,1258.24
2006/3/7,1288.26
2006/3/6,1296.85
2006/3/3,1295.41
2006/3/2,1307.64
2006/3/1,1308.2
2006/2/28,1299.47
2006/2/27,1304.61
2006/2/24,1297.34
2006/2/23,1289.94
2006/2/22,1297.94
2006/2/21,1288.55
2006/2/20,1279.42
2006/2/17,1280.04
2006/2/16,1298.5
2006/2/15,1301
2006/2/14,1286.42
2006/2/13,1284.95
2006/2/10,1284.1
2006/2/9,1288.97
2006/2/8,1291.74
2006/2/7,1297.4
2006/2/6,1287.67
2006/1/25,1260.17
2006/1/24,1262.09
2006/1/23,1257.35
2006/1/20,1258.7
2006/1/19,1251.96
2006/1/18,1234.53
2006/1/17,1209.02
2006/1/16,1221.39
2006/1/13,1231.22
2006/1/12,1227.3
2006/1/11,1223.56
2006/1/10,1220.76
2006/1/9,1217.31
2006/1/6,1215.54
2006/1/5,1197.84
2006/1/4,1181
2005/12/30,1173.06
2005/12/29,1169.87
2005/12/28,1157.2
2005/12/27,1158.16
2005/12/26,1159.78
2005/12/23,1144.94
2005/12/22,1136
2005/12/21,1142.39
2005/12/20,1136.39
2005/12/19,1134.5
2005/12/16,1127.94
2005/12/15,1134.85
2005/12/14,1127.63
2005/12/13,1119.42
2005/12/12,1118.53
2005/12/9,1114.58
2005/12/8,1106.34
2005/12/7,1100.05
2005/12/6,1089.59
2005/12/5,1093.1
2005/12/2,1102.76
2005/12/1,1104.56
2005/11/30,1099.58
2005/11/29,1110.31
2005/11/28,1119.35
2005/11/25,1115.08
2005/11/24,1117.94
2005/11/23,1106.48
2005/11/22,1119.69
2005/11/21,1122.88
2005/11/18,1122.61
2005/11/17,1098.68
2005/11/16,1096.3
2005/11/15,1099.03
2005/11/14,1089.71
2005/11/11,1094.31
2005/11/10,1106.94
2005/11/9,1117.06
2005/11/8,1111.12
2005/11/7,1100.95
2005/11/4,1100.43
2005/11/3,1111.44
2005/11/2,1108.88
2005/11/1,1094.15
2005/10/31,1096.15
2005/10/28,1102.02
2005/10/27,1101.27
2005/10/26,1119.43
2005/10/25,1140.17
2005/10/24,1143.46
2005/10/21,1145.99
2005/10/20,1136.31
2005/10/19,1150.59
2005/10/18,1142.04
2005/10/17,1138.38
2005/10/14,1154.32
2005/10/13,1165.36
2005/10/12,1165.67
2005/10/11,1157.3
2005/10/10,1153.67
2005/9/30,1158.7
2005/9/29,1155.78
2005/9/28,1142.49
2005/9/27,1157.8
2005/9/26,1155.6
2005/9/23,1164.6
2005/9/22,1185.69
2005/9/21,1210.85
2005/9/20,1223.57
2005/9/19,1220.97
2005/9/16,1217.76
2005/9/15,1218.94
2005/9/14,1217.41
2005/9/13,1207.4
2005/9/12,1191.93
2005/9/9,1204.46
2005/9/8,1201.46
2005/9/7,1194.59
2005/9/6,1201.82
2005/9/5,1196.87
2005/9/2,1188.91
2005/9/1,1185.76
2005/8/31,1163.52
2005/8/30,1153.77
2005/8/29,1172.01
2005/8/26,1174.54
2005/8/25,1172.69
2005/8/24,1171.43
2005/8/23,1159.63
2005/8/22,1162.04
2005/8/19,1157.37
2005/8/18,1201.76
2005/8/17,1193.57
2005/8/16,1192.92
2005/8/15,1187.8
2005/8/12,1192.05
2005/8/11,1184.26
2005/8/10,1165.13
2005/8/9,1152.94
2005/8/8,1146.73
2005/8/5,1129.07
2005/8/4,1108.16
2005/8/3,1120.68
2005/8/2,1104.04
2005/8/1,1094.15
2005/7/29,1088.48
2005/7/28,1097.63
2005/7/27,1090.19
2005/7/26,1078.06
2005/7/25,1048.97
2005/7/22,1054.64
2005/7/21,1022.04
2005/7/20,1025.1
2005/7/19,1020.68
2005/7/18,1023.38
2005/7/15,1046.36
2005/7/14,1049.88
2005/7/13,1045.94
2005/7/12,1048.92
2005/7/11,1043.21
2005/7/8,1036.41
2005/7/7,1044.05
2005/7/6,1044.78
2005/7/5,1047.82
2005/7/4,1050.24
2005/7/1,1077.31
2005/6/30,1103.48
2005/6/29,1113.52
2005/6/28,1120.95
2005/6/27,1129.96
2005/6/24,1102.23
2005/6/23,1106.75
2005/6/22,1103.25
2005/6/21,1115.67
2005/6/20,1115.86
2005/6/17,1094.67
2005/6/16,1086.35
2005/6/15,1090.46
2005/6/14,1119.68
2005/6/13,1112.1
2005/6/10,1130.55
2005/6/9,1146.42
2005/6/8,1118.69
2005/6/7,1055.63
2005/6/6,1034.85
2005/6/3,1019.92
2005/6/2,1036.73
2005/6/1,1063.52
2005/5/31,1070.5
2005/5/30,1063.95
2005/5/27,1068.21
2005/5/26,1077.44
2005/5/25,1082.18
2005/5/24,1078.1
2005/5/23,1095.31
2005/5/20,1108.61
2005/5/19,1107.23
2005/5/18,1108.84
2005/5/17,1108.18
2005/5/16,1105.4
2005/5/13,1120.17
2005/5/12,1122.92
2005/5/11,1140.17
2005/5/10,1135.8
2005/5/9,1165.39
2005/4/29,1170.2
2005/4/28,1172.71
2005/4/27,1166.2
2005/4/26,1169.15
2005/4/25,1166.34
2005/4/22,1177.89
2005/4/21,1190.54
2005/4/20,1198.96
2005/4/19,1202.49
2005/4/18,1212.39
2005/4/15,1229.68
2005/4/14,1253.6
2005/4/13,1254.32
2005/4/12,1239.13
2005/4/11,1252.81
2005/4/8,1249.2
2005/4/7,1248.06
2005/4/6,1220.42
2005/4/5,1209.34
2005/4/4,1218.28
2005/4/1,1237.8
2005/3/31,1181.53
2005/3/30,1192.45
2005/3/29,1209.23
2005/3/28,1204.85
2005/3/25,1211.16
2005/3/24,1208.61
2005/3/23,1218.01
2005/3/22,1231.68
2005/3/21,1232.82
2005/3/18,1248.03
2005/3/17,1257.79
2005/3/16,1268.19
2005/3/15,1293.26
2005/3/14,1304.11
2005/3/11,1292.53
2005/3/10,1316.9
2005/3/9,1326.08
2005/3/8,1318.9
2005/3/7,1296.88
2005/3/4,1299.6
2005/3/3,1295.25
2005/3/2,1316.72
2005/3/1,1308.76
2005/2/28,1315.14
2005/2/25,1328.53
2005/2/24,1310.97
2005/2/23,1316.59
2005/2/22,1312.53
2005/2/21,1284.94
2005/2/18,1278.62
2005/2/17,1280.03
2005/2/16,1291.47
2005/2/4,1274.12
2005/2/3,1269.16
2005/2/2,1253.16
2005/2/1,1203.07
2005/1/31,1210.76
2005/1/28,1226.3
2005/1/27,1241.14
2005/1/26,1254.23
2005/1/25,1254.87
2005/1/24,1265.95
2005/1/21,1237.91
2005/1/20,1213.96
2005/1/19,1225.08
2005/1/18,1226.04
2005/1/17,1236.4
2005/1/14,1268.86
2005/1/13,1259.5
2005/1/12,1257.19
2005/1/11,1260.87
2005/1/10,1252.72
2005/1/7,1256.31
2005/1/6,1252.74
2005/1/5,1258.58
2005/1/4,1260.78
2004/12/31,1280.83
2004/12/30,1280.57
2004/12/29,1285.55
2004/12/28,1283.63
2004/12/27,1292.31
2004/12/24,1290.66
2004/12/23,1308.59
2004/12/22,1307.73
2004/12/21,1285.71
2004/12/20,1286.07
2004/12/17,1303.94
2004/12/16,1317.62
2004/12/15,1317.82
2004/12/14,1315.89
2004/12/13,1314.4
2004/12/10,1340.37
2004/12/9,1352.46
2004/12/8,1337.87
2004/12/7,1340.88
2004/12/6,1342.83
2004/12/3,1343.71
2004/12/2,1334.06
2004/12/1,1342.55
2004/11/30,1341.48
2004/11/29,1354.58
2004/11/26,1362.49
2004/11/25,1362.16
2004/11/24,1380.77
2004/11/23,1383.79
2004/11/22,1387.34
2004/11/19,1380.08
2004/11/18,1368.06
2004/11/17,1370.79
2004/11/16,1376.19
2004/11/15,1370.62
2004/11/12,1360.33
2004/11/11,1379.86
2004/11/10,1360.71
2004/11/9,1313.15
2004/11/8,1307.62
2004/11/5,1315.94
2004/11/4,1338.26
2004/11/3,1327.5
2004/11/2,1306.28
2004/11/1,1323.1
2004/10/29,1337.28
2004/10/28,1356.63
2004/10/27,1343.03
2004/10/26,1325.2
2004/10/25,1346.88
2004/10/22,1330.56
2004/10/21,1340.96
2004/10/20,1337.72
2004/10/19,1361.81
2004/10/18,1341.78
2004/10/15,1340.12
2004/10/14,1387.36
2004/10/13,1393.65
2004/10/12,1410.61
2004/10/11,1437.57
2004/10/8,1423.2
2004/9/30,1420.05
2004/9/29,1438.98
2004/9/28,1438.05
2004/9/27,1466.4
2004/9/24,1496.21
2004/9/23,1464.98
2004/9/22,1451.41
2004/9/21,1467.54
2004/9/20,1463.79
2004/9/17,1415.64
2004/9/16,1377.99
2004/9/15,1374.04
2004/9/14,1305.73
2004/9/13,1285.32
2004/9/10,1287.75
2004/9/9,1307.47
2004/9/8,1323.26
2004/9/7,1325.68
2004/9/6,1326.87
2004/9/3,1333.22
2004/9/2,1328.61
2004/9/1,1340.77
2004/8/31,1360.75
2004/8/30,1322.23
2004/8/27,1337.73
2004/8/26,1340.95
2004/8/25,1346.97
2004/8/24,1347.15
2004/8/23,1339.94
2004/8/20,1349.48
2004/8/19,1357.27
2004/8/18,1371.23
2004/8/17,1364.41
2004/8/16,1369.87
2004/8/13,1377.82
2004/8/12,1378.79
2004/8/11,1401.25
2004/8/10,1404.72
2004/8/9,1397.59
2004/8/6,1400.95
2004/8/5,1413.08
2004/8/4,1424.55
2004/8/3,1378.2
2004/8/2,1383.08
2004/7/30,1409.12
2004/7/29,1407.36
2004/7/28,1397.17
2004/7/27,1395.31
2004/7/26,1401.88
2004/7/23,1408.46
2004/7/22,1449.69
2004/7/21,1452.86
2004/7/20,1457.29
2004/7/19,1465.84
2004/7/16,1458.39
2004/7/15,1422.26
2004/7/14,1408.99
2004/7/13,1403.14
2004/7/12,1426.25
2004/7/9,1451.75
2004/7/8,1440.64
2004/7/7,1448.96
2004/7/6,1466.78
2004/7/5,1444.93
2004/7/2,1447.61
2004/7/1,1445.1
2004/6/30,1415.84
2004/6/29,1409.38
2004/6/28,1397.52
2004/6/25,1434.47
2004/6/24,1447.39
2004/6/23,1450.11
2004/6/22,1456.13
2004/6/21,1434.2
2004/6/18,1442.48
2004/6/17,1478.49
2004/6/16,1491.69
2004/6/15,1469.57
2004/6/14,1471.45
2004/6/11,1499.46
2004/6/10,1478.17
2004/6/9,1497.18
2004/6/8,1519.99
2004/6/7,1538.5
2004/6/4,1549.5
2004/6/3,1566.83
2004/6/2,1580.57
2004/6/1,1579.82
2004/5/31,1556.79
2004/5/28,1561
2004/5/27,1559.55
2004/5/26,1529.91
2004/5/25,1549.59
2004/5/24,1562.33
2004/5/21,1559.86
2004/5/20,1571.3
2004/5/19,1575.38
2004/5/18,1555.86
2004/5/17,1562.39
2004/5/14,1597.32
2004/5/13,1606.07
2004/5/12,1604.42
2004/5/11,1570.76
2004/5/10,1603.07
2004/4/30,1599.56
2004/4/29,1613.56
2004/4/28,1615.14
2004/4/27,1640.7
2004/4/26,1644.5
2004/4/23,1653.99
2004/4/22,1659.79
2004/4/21,1675.36
2004/4/20,1682.05
2004/4/19,1698.69
2004/4/16,1694.56
2004/4/15,1705.02
2004/4/14,1716.82
2004/4/13,1734.92
2004/4/12,1729.62
2004/4/9,1778.22
2004/4/8,1778.1
2004/4/7,1783.01
2004/4/6,1777.74
2004/4/5,1774.12
2004/4/2,1771.67
2004/4/1,1758.98
2004/3/31,1745.7
2004/3/30,1727.18
2004/3/29,1740.31
2004/3/26,1741.57
2004/3/25,1751.81
2004/3/24,1752.42
2004/3/23,1755.33
2004/3/22,1760.08
2004/3/19,1748.19
2004/3/18,1755.1
2004/3/17,1750.71
2004/3/16,1747.98
2004/3/15,1738.98
2004/3/12,1699.25
2004/3/11,1698.78
2004/3/10,1678.4
2004/3/9,1659.65
2004/3/8,1665.73
2004/3/5,1675.03
2004/3/4,1670.16
2004/3/3,1688.94
2004/3/2,1694.82
2004/3/1,1690.07
2004/2/27,1675.32
2004/2/26,1655.3
2004/2/25,1700.5
2004/2/24,1683.04
2004/2/23,1730.28
2004/2/20,1722.57
2004/2/19,1728.02
2004/2/18,1719.89
2004/2/17,1710.86
2004/2/16,1697.26
2004/2/13,1672.44
2004/2/12,1693.01
2004/2/11,1692.9
2004/2/10,1715.46
2004/2/9,1703.77
2004/2/6,1705.91
2004/2/5,1693.9
2004/2/4,1685.77
2004/2/3,1650.24
2004/2/2,1650.29
2004/1/30,1634.41
2004/1/29,1629.18
2004/1/16,1604.76
2004/1/15,1601.41
2004/1/14,1613.15
2004/1/13,1627.49
2004/1/12,1619.09
2004/1/9,1618.76
2004/1/8,1616.58
2004/1/7,1595
2004/1/6,1589.08
2004/1/5,1568.82
2004/1/2,1526.24
2003/12/31,1516.52
2003/12/30,1513.73
2003/12/29,1512.98
2003/12/26,1516.48
2003/12/25,1525.3
2003/12/24,1514.32
2003/12/23,1507.04
2003/12/22,1493.54
2003/12/19,1470.21
2003/12/18,1458.67
2003/12/17,1480.43
2003/12/16,1469.12
2003/12/15,1474.67
2003/12/12,1472.86
2003/12/11,1475.38
2003/12/10,1469.71
2003/12/9,1443.61
2003/12/8,1459.48
2003/12/5,1456.87
2003/12/4,1454.32
2003/12/3,1462.07
2003/12/2,1444.57
2003/12/1,1432.82
2003/11/28,1401.46
2003/11/27,1415.74
2003/11/26,1413.77
2003/11/25,1423.58
2003/11/24,1404.25
2003/11/21,1394.57
2003/11/20,1377.12
2003/11/19,1341.56
2003/11/18,1336.1
2003/11/17,1333.41
2003/11/14,1331.42
2003/11/13,1324.98
2003/11/12,1341.58
2003/11/11,1350.39
2003/11/10,1340.87
2003/11/7,1353.45
2003/11/6,1385.84
2003/11/5,1396.86
2003/11/4,1412.91
2003/11/3,1367.34
2003/10/31,1364.66
2003/10/30,1360.07
2003/10/29,1375.91
2003/10/28,1382.6
2003/10/27,1383.6
2003/10/24,1389.88
2003/10/23,1407.39
2003/10/22,1403.1
2003/10/21,1364.61
2003/10/20,1370.49
2003/10/17,1375.66
2003/10/16,1382.53
2003/10/15,1401.54
2003/10/14,1400.75
2003/10/13,1411.88
2003/10/10,1406
2003/10/9,1379.99
2003/10/8,1373.08
2003/9/30,1371.07
2003/9/29,1369.48
2003/9/26,1377.87
2003/9/25,1394.74
2003/9/24,1396.95
2003/9/23,1390.35
2003/9/22,1395.07
2003/9/19,1395.6
2003/9/18,1395.2
2003/9/17,1406.37
2003/9/16,1406.72
2003/9/15,1416.08
2003/9/12,1426.81
2003/9/11,1429.56
2003/9/10,1424.77
2003/9/9,1429.71
2003/9/8,1429.56
2003/9/5,1446.98
2003/9/4,1453.43
2003/9/3,1451.23
2003/9/2,1456.55
2003/9/1,1450.04
2003/8/29,1422.35
2003/8/28,1428.35
2003/8/27,1432.35
2003/8/26,1428.41
2003/8/25,1434.21
2003/8/22,1446.28
2003/8/21,1442.86
2003/8/20,1450.47
2003/8/19,1453.45
2003/8/18,1451.67
2003/8/15,1457.63
2003/8/14,1475.02
2003/8/13,1481.12
2003/8/12,1484.59
2003/8/11,1474.72
2003/8/8,1487.41
2003/8/7,1497.1
2003/8/6,1493.39
2003/8/5,1497.01
2003/8/4,1494.42
2003/8/1,1478.36
2003/7/31,1482.6
2003/7/30,1483.07
2003/7/29,1480.58
2003/7/28,1474.74
2003/7/25,1502.64
2003/7/24,1503.38
2003/7/23,1505.31
2003/7/22,1510.31
2003/7/21,1504.71
2003/7/18,1539.06
2003/7/17,1540.19
2003/7/16,1529.82
2003/7/15,1531
2003/7/14,1529.33
2003/7/11,1535.98
2003/7/10,1532.19
2003/7/9,1513.28
2003/7/8,1513.55
2003/7/7,1503.81
2003/7/4,1510.17
2003/7/3,1507.71
2003/7/2,1499.97
2003/7/1,1502.57
2003/6/30,1500.97
2003/6/27,1516.87
2003/6/26,1517.21
2003/6/25,1515.92
2003/6/24,1515.84
2003/6/23,1524.91
2003/6/20,1542.42
2003/6/19,1557.38
2003/6/18,1565.92
2003/6/17,1564.95
2003/6/16,1569.55
2003/6/13,1572.41
2003/6/12,1569.13
2003/6/11,1566.9
2003/6/10,1541.39
2003/6/9,1548.14
2003/6/6,1557.76
2003/6/5,1575.64
2003/6/4,1574.77
2003/6/3,1582.41
2003/6/2,1578.87
2003/5/30,1581.61
2003/5/29,1568.54
2003/5/28,1576.62
2003/5/27,1575.63
2003/5/26,1574.39
2003/5/23,1571.69
2003/5/22,1546.39
2003/5/21,1547.31
2003/5/20,1553.85
2003/5/19,1563.11
2003/5/16,1560.72
2003/5/15,1555.56
2003/5/14,1523.32
2003/5/13,1534.8
2003/5/12,1536.89
2003/4/30,1539.57
2003/4/29,1535.88
2003/4/28,1538.59
2003/4/25,1513.33
2003/4/24,1542.11
2003/4/23,1569.79
2003/4/22,1575.8
2003/4/21,1598.58
2003/4/18,1620.81
2003/4/17,1621.23
2003/4/16,1649.6
2003/4/15,1632.09
2003/4/14,1616.65
2003/4/11,1581.7
2003/4/10,1559.87
2003/4/9,1545.34
2003/4/8,1523.95
2003/4/7,1530.37
2003/4/4,1521.78
2003/4/3,1522.67
2003/4/2,1525.77
2003/4/1,1525.24
2003/3/31,1511.22
2003/3/28,1508.26
2003/3/27,1507.67
2003/3/26,1465.43
2003/3/25,1478.41
2003/3/24,1477.97
2003/3/21,1475.81
2003/3/20,1477.25
2003/3/19,1475.84
2003/3/18,1479
2003/3/17,1469.53
2003/3/14,1471.5
2003/3/13,1477.86
2003/3/12,1475.29
2003/3/11,1473.96
2003/3/10,1496.16
2003/3/7,1502.43
2003/3/6,1517.35
2003/3/5,1524.12
2003/3/4,1529.75
2003/3/3,1525.7
2003/2/28,1514.5
2003/2/27,1524.75
2003/2/26,1515.46
2003/2/25,1511.65
2003/2/24,1488.07
2003/2/21,1508.13
2003/2/20,1517.77
2003/2/19,1511.13
2003/2/18,1500.29
2003/2/17,1514.64
2003/2/14,1515.26
2003/2/13,1519.29
2003/2/12,1510.99
2003/2/11,1492.89
2003/2/10,1499.64
2003/1/29,1508.59
2003/1/28,1502.43
2003/1/27,1500.38
2003/1/24,1483.56
2003/1/23,1470.33
2003/1/22,1463.94
2003/1/21,1489.55
2003/1/20,1482.94
2003/1/17,1492.72
2003/1/16,1486.06
2003/1/15,1485.8
2003/1/14,1476.91
2003/1/13,1391.19
2003/1/10,1411.37
2003/1/9,1402.29
2003/1/8,1373.12
2003/1/7,1346.82
2003/1/6,1334.89
2003/1/3,1323.63
2003/1/2,1351.34
2002/12/31,1370.53
2002/12/30,1379.75
2002/12/27,1389.33
2002/12/26,1420
2002/12/25,1433.79
2002/12/24,1431.12
2002/12/23,1439.85
2002/12/20,1431.36
2002/12/19,1414.29
2002/12/18,1424.48
2002/12/17,1418.21
2002/12/16,1409.94
2002/12/13,1401.6
2002/12/12,1399.77
2002/12/11,1383.15
2002/12/10,1406.9
2002/12/9,1410.79
2002/12/6,1417
2002/12/5,1411.89
2002/12/4,1432.9
2002/12/3,1409.89
2002/12/2,1432.03
2002/11/29,1450.19
2002/11/28,1417.85
2002/11/27,1384
2002/11/26,1408.79
2002/11/25,1403.51
2002/11/22,1409
2002/11/21,1421.23
2002/11/20,1459.21
2002/11/19,1464.76
2002/11/18,1468.33
2002/11/15,1481.22
2002/11/14,1489.14
2002/11/13,1491.24
2002/11/12,1517.72
2002/11/11,1526.13
2002/11/8,1573.1
2002/11/7,1559.82
2002/11/6,1559.23
2002/11/5,1565.23
2002/11/4,1532.23
2002/11/1,1511.1
2002/10/31,1521.87
2002/10/30,1513.46
2002/10/29,1511.77
2002/10/28,1518.6
2002/10/25,1542.59
2002/10/24,1550.43
2002/10/23,1550.09
2002/10/22,1553.87
2002/10/21,1525.26
2002/10/18,1523.83
2002/10/17,1538.79
2002/10/16,1548.53
2002/10/15,1534.58
2002/10/14,1532.63
2002/10/11,1536.87
2002/10/10,1542.56
2002/10/9,1571.52
2002/10/8,1577.05
2002/9/27,1591.84
2002/9/26,1599.98
2002/9/25,1602.35
2002/9/24,1602.29
2002/9/23,1604.3
2002/9/20,1618.2
2002/9/19,1623.65
2002/9/18,1605.22
2002/9/17,1612.02
2002/9/16,1624.14
2002/9/13,1626.07
2002/9/12,1631.67
2002/9/11,1626.84
2002/9/10,1627.35
2002/9/9,1628.45
2002/9/6,1644.8
2002/9/5,1662.9
2002/9/4,1675.97
2002/9/3,1680.28
2002/9/2,1669.91
2002/8/30,1669.14
2002/8/29,1680.17
2002/8/28,1683.51
2002/8/27,1680.06
2002/8/26,1682.32
2002/8/23,1688.12
2002/8/22,1696.28
2002/8/21,1677.95
2002/8/20,1673.92
2002/8/19,1650.09
2002/8/16,1652.98
2002/8/15,1647.07
2002/8/14,1647.09
2002/8/13,1642.41
2002/8/12,1642.59
2002/8/9,1658.77
2002/8/8,1675.3
2002/8/7,1670.81
2002/8/6,1679.81
2002/8/5,1661.58
2002/8/2,1662.72
2002/8/1,1659.97
2002/7/31,1671.48
2002/7/30,1672.12
2002/7/29,1665.96
2002/7/26,1670.23
2002/7/25,1682.89
2002/7/24,1679.66
2002/7/23,1684.66
2002/7/22,1712.33
2002/7/19,1714.09
2002/7/18,1711.69
2002/7/17,1702.24
2002/7/16,1704.77
2002/7/15,1697.38
2002/7/12,1706.44
2002/7/11,1712.2
2002/7/10,1729.73
2002/7/9,1741.92
2002/7/8,1737.86
2002/7/5,1722.48
2002/7/4,1735.83
2002/7/3,1736.08
2002/7/2,1725.89
2002/7/1,1740.38
2002/6/28,1747.23
2002/6/27,1730.67
2002/6/26,1719.08
2002/6/25,1748.89
2002/6/24,1709.07
2002/6/21,1564.92
2002/6/20,1528.36
2002/6/19,1524.01
2002/6/18,1527.77
2002/6/17,1496.84
2002/6/14,1508.65
2002/6/13,1529.44
2002/6/12,1531.75
2002/6/11,1534.38
2002/6/10,1529.38
2002/6/7,1540.83
2002/6/6,1532.74
2002/6/5,1491.07
2002/6/4,1498.05
2002/6/3,1510.26
2002/5/31,1532.03
2002/5/30,1530.77
2002/5/29,1558.15
2002/5/28,1569.41
2002/5/27,1562.63
2002/5/24,1574.13
2002/5/23,1585.74
2002/5/22,1591.03
2002/5/21,1599.11
2002/5/20,1564.98
2002/5/17,1570.15
2002/5/16,1592.24
2002/5/15,1618.14
2002/5/14,1629.88
2002/5/13,1634.92
2002/5/10,1652.29
2002/5/9,1659.25
2002/5/8,1670.92
2002/4/30,1673.75
2002/4/29,1667.16
2002/4/26,1643.15
2002/4/25,1616.76
2002/4/24,1626.39
2002/4/23,1634.86
2002/4/22,1637.19
2002/4/19,1635.53
2002/4/18,1646.25
2002/4/17,1649.43
2002/4/16,1654.74
2002/4/15,1664.52
2002/4/12,1664.42
2002/4/11,1680.3
2002/4/10,1677.94
2002/4/9,1671.86
2002/4/8,1643.68
2002/4/5,1657.09
2002/4/4,1643.54
2002/4/3,1603.8
2002/4/2,1610.73
2002/4/1,1609.92
2002/3/29,1648.09
2002/3/28,1666.52
2002/3/27,1655.18
2002/3/26,1675.21
2002/3/25,1677.05
2002/3/22,1684.46
2002/3/21,1693.87
2002/3/20,1686.11
2002/3/19,1665.62
2002/3/18,1657.68
2002/3/15,1676.51
2002/3/14,1665.79
2002/3/13,1655.63
2002/3/12,1672.04
2002/3/11,1664.52
2002/3/8,1645.29
2002/3/7,1613.26
2002/3/6,1594.67
2002/3/5,1566.07
2002/3/4,1527.4
2002/3/1,1521.57
2002/2/28,1544.39
2002/2/27,1544.92
2002/2/26,1531.72
2002/2/25,1544.57
2002/2/8,1530.13
2002/2/7,1521.03
2002/2/6,1521.56
2002/2/5,1522.32
2002/2/4,1513.67
2002/2/1,1507.64
2002/1/31,1501.33
2002/1/30,1408.05
2002/1/29,1396.11
2002/1/28,1448.6
2002/1/25,1464.9
2002/1/24,1478.54
2002/1/23,1445.7
2002/1/22,1400.76
2002/1/21,1412.21
2002/1/18,1434.97
2002/1/17,1476.38
2002/1/16,1482.18
2002/1/15,1491.7
2002/1/14,1519.93
2002/1/11,1574.27
2002/1/10,1580.01
2002/1/9,1580.72
2002/1/8,1607.72
2002/1/7,1605.74
2002/1/4,1643.5
2001/12/31,1649.8
2001/12/28,1639.85
2001/12/27,1644.41
2001/12/26,1634.33
2001/12/25,1613.6
2001/12/24,1640.14
2001/12/21,1640.79
2001/12/20,1669.48
2001/12/19,1693.18
2001/12/18,1687.77
2001/12/17,1680.84
2001/12/14,1692.91
2001/12/13,1720.55
2001/12/12,1728.83
2001/12/11,1748.98
2001/12/10,1748.97
2001/12/7,1756.47
2001/12/6,1754.77
2001/12/5,1776.02
2001/12/4,1770.36
2001/12/3,1767.44
2001/11/30,1748
2001/11/29,1741.74
2001/11/28,1741.67
2001/11/27,1722.62
2001/11/26,1710.13
2001/11/23,1721.97
2001/11/22,1715.93
2001/11/21,1707.93
2001/11/20,1703.74
2001/11/19,1669.99
2001/11/16,1734.67
2001/11/15,1624.81
2001/11/14,1627.97
2001/11/13,1623.45
2001/11/12,1637.33
2001/11/9,1637.9
2001/11/8,1605.9
2001/11/7,1669.46
2001/11/6,1685.52
2001/11/5,1688.31
2001/11/2,1711.74
2001/11/1,1717.74
2001/10/31,1689.17
2001/10/30,1704.48
2001/10/29,1701.12
2001/10/26,1681.9
2001/10/25,1708.03
2001/10/24,1744.92
2001/10/23,1670.74
2001/10/22,1563.4
2001/10/19,1610.45
2001/10/18,1651.11
2001/10/17,1661.88
2001/10/16,1691.65
2001/10/15,1703.59
2001/10/12,1700.71
2001/10/11,1693.22
2001/10/10,1744.64
2001/10/9,1751.07
2001/10/8,1773.8
2001/9/28,1774.3
2001/9/27,1779.13
2001/9/26,1793.67
2001/9/25,1813.31
2001/9/24,1808.7
2001/9/21,1821.34
2001/9/20,1836.79
2001/9/19,1822.97
2001/9/18,1817.56
2001/9/17,1816.26
2001/9/14,1846.02
2001/9/13,1857.86
2001/9/12,1858.69
2001/9/11,1871.13
2001/9/10,1858.2
2001/9/7,1858.24
2001/9/6,1876.47
2001/9/5,1888.9
2001/9/4,1862.4
2001/9/3,1831.8
2001/8/31,1846.94
2001/8/30,1846.54
2001/8/29,1865.48
2001/8/28,1843.44
2001/8/27,1881.31
2001/8/24,1912.19
2001/8/23,1903.47
2001/8/22,1935.56
2001/8/21,1947.4
2001/8/20,1937.16
2001/8/17,1928.14
2001/8/16,1950.46
2001/8/15,1949.16
2001/8/14,1960.95
2001/8/13,1963.14
2001/8/10,1956.4
2001/8/9,1924.65
2001/8/8,1907.95
2001/8/7,1911.21
2001/8/6,1953.45
2001/8/3,1965.32
2001/8/2,1990.7
2001/8/1,1986.94
2001/7/31,1978.1
2001/7/30,2056.77
2001/7/27,2101.15
2001/7/26,2116.56
2001/7/25,2140.5
2001/7/24,2162.75
2001/7/23,2185.86
2001/7/20,2179.77
2001/7/19,2150.27
2001/7/18,2147.84
2001/7/17,2146.03
2001/7/16,2183.52
2001/7/13,2178.02
2001/7/12,2168.4
2001/7/11,2192.52
2001/7/10,2189.8
2001/7/9,2175.17
2001/7/6,2187.24
2001/7/5,2204.26
2001/7/4,2216.22
2001/7/3,2211.86
